Date,Weekly_Incident_Rate_Pct_Change
2020-05-10,0.2251024333138223
2020-05-10,0.1441519205869659
2020-05-10,0.2619077280843818
2020-05-10,0.17479108635097496
2020-05-10,0.014023732470334282
2020-05-10,0.19378881987577623
2020-05-10,0.1907816000245497
2020-05-10,0.0896202531645569
2020-05-10,0.11908874329958308
2020-05-10,0.21160005659819148
2020-05-10,0.19031246839923166
2020-05-10,0.0237467018469657
2020-05-10,0.2541595467218276
2020-05-10,0.22741951267247318
2020-05-10,0.18619142572283165
2020-05-10,0.18588757396449695
2020-05-10,0.11343450236004671
2020-05-10,0.11518745902127914
2020-05-10,0.22192129998406873
2020-05-10,0.09705882352941186
2020-05-10,0.1356823979591839
2020-05-10,0.12296778007685472
2020-05-10,0.09129122017642533
2020-05-10,0.012658227848101111
2020-05-10,0.08475336322869964
2020-05-10,0.1513719638564206
2020-05-10,0.1056264702479659
2020-05-10,0.12417952811779331
2020-05-10,0.08393031240727389
2020-05-10,0.22105696072383307
2020-05-10,0.13363662212112604
2020-05-10,0.055854245643368605
2020-05-10,0.15842509175842512
2020-05-10,0.27431254191817556
2020-05-10,0.1709540866167374
2020-05-10,0.15954486939911128
2020-05-10,0.13545751633986924
2020-05-10,0.24550238648880196
2020-05-10,0.15711483983438645
2020-05-10,0.04390643867678401
2020-05-10,0.15196654906572582
2020-05-10,0.23276784349686674
2020-05-10,0.12236679058240396
2020-05-10,0.02183406113537112
2020-05-10,0.10329757647993643
2020-05-10,0.1578947368421053
2020-05-10,0.20382165605095537
2020-05-10,0.39011622748647
2020-05-10,0.09611438295600538
2020-05-10,0.18892748131775616
2020-05-10,0.2500334716829562
2020-05-10,0.13897280966767367
2020-05-17,0.08390836323488826
2020-05-17,0.14850065189048256
2020-05-17,0.14446952595936802
2020-05-17,0.10975224869812195
2020-05-17,0.17895442359249336
2020-05-17,0.20521541950113398
2020-05-17,0.13691148775894546
2020-05-17,0.2512718898945001
2020-05-17,0.22997196499872552
2020-05-17,0.08148266923220837
2020-05-17,0.27263157894736834
2020-05-17,0.17439942631767646
2020-05-17,0.21797018257195244
2020-05-17,0.08923896499238948
2020-05-17,0.04896907216494828
2020-05-17,0.14282133008630882
2020-05-17,0.1728164059576378
2020-05-17,0.24437907123345215
2020-05-17,0.14519056261343022
2020-05-17,0.10192360288084612
2020-05-17,0.07567948787500667
2020-05-17,0.13856521128737875
2020-05-17,0.1935109782496649
2020-05-17,0.15943630837247835
2020-05-17,0.21813870776526367
2020-05-17,0.06916037698955857
2020-05-17,0.017021276595744705
2020-05-17,0.31305846310952234
2020-05-17,0.07949000929368033
2020-05-17,0.1738668555240792
2020-05-17,0.1148543184183144
2020-05-17,0.13215138941280014
2020-05-17,0.09371624054735328
2020-05-17,0.15424828498222976
2020-05-17,0.19270764775569327
2020-05-17,0.032543035122143404
2020-05-17,0.17746228926353136
2020-05-17,0.12952696378428974
2020-05-17,0.192296354524909
2020-05-17,0.17106729942351162
2020-05-17,0.13412001726867184
2020-05-17,0.08557255064076075
2020-05-17,0.1537819799777529
2020-05-17,0.004687499999999956
2020-05-17,0.15853447779249952
2020-05-17,0.14164826099683325
2020-05-17,0.07749098941983501
2020-05-17,0.05221700431387566
2020-05-17,0.11579801702202341
2020-05-17,0.16924890535533854
2020-05-17,0.02350427350427342
2020-05-17,0.1114058355437666
